event_id,event_type,target_type,target_id,start,end,severity,payload
SCN_WE_EDGE_AIR_NODE_011_NODE_043_20250716,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_043,2025-07-16,2025-07-18,0.6938561135398991,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250716,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-07-16,2025-07-18,0.8720529306331246,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_038_20250716,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_038,2025-07-16,2025-07-17,0.7953449605055217,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20250716,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-07-16,2025-07-18,0.715239532859002,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_023_NODE_031_20250716,weather_shutdown,edge,EDGE_AIR_NODE_023_NODE_031,2025-07-16,2025-07-18,0.6675890802688692,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_061_20250716,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_061,2025-07-16,2025-07-18,0.7677949811083317,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_086_20250716,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_086,2025-07-16,2025-07-18,0.796614223120685,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20250716,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-07-16,2025-07-18,0.6154612494347655,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_038_20250716,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_038,2025-07-16,2025-07-17,0.813955278929546,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20250717,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-07-17,2025-07-18,0.9512721357425858,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250717,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-07-17,2025-07-18,0.9499172215631192,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_044_NODE_093_20250717,weather_shutdown,edge,EDGE_AIR_NODE_044_NODE_093,2025-07-17,2025-07-18,0.6835348966777581,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_031_20250717,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_031,2025-07-17,2025-07-18,0.8305657179732372,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_037_NODE_087_20250717,weather_shutdown,edge,EDGE_AIR_NODE_037_NODE_087,2025-07-17,2025-07-18,0.9479511061007421,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_092_20250717,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_092,2025-07-17,2025-07-19,0.8666584780675348,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_024_NODE_058_20250717,weather_shutdown,edge,EDGE_AIR_NODE_024_NODE_058,2025-07-17,2025-07-18,0.8465478283754727,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20250717,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-07-17,2025-07-19,0.9960039553064488,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_040_NODE_074_20250717,weather_shutdown,edge,EDGE_AIR_NODE_040_NODE_074,2025-07-17,2025-07-19,0.8884139996514087,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_004_NODE_024_20250717,weather_shutdown,edge,EDGE_AIR_NODE_004_NODE_024,2025-07-17,2025-07-19,0.7793480321031563,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_062_NODE_073_20250717,weather_shutdown,edge,EDGE_AIR_NODE_062_NODE_073,2025-07-17,2025-07-19,0.7527544070298281,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20250717,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-07-17,2025-07-18,0.6455411372725911,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_079_NODE_087_20250717,weather_shutdown,edge,EDGE_AIR_NODE_079_NODE_087,2025-07-17,2025-07-19,0.6371765927884027,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_048_NODE_057_20250718,weather_shutdown,edge,EDGE_AIR_NODE_048_NODE_057,2025-07-18,2025-07-20,0.7173024108875363,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_062_NODE_073_20250718,weather_shutdown,edge,EDGE_AIR_NODE_062_NODE_073,2025-07-18,2025-07-20,0.8745444881853393,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_099_20250718,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_099,2025-07-18,2025-07-20,0.7949327843988191,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_099_20250718,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_099,2025-07-18,2025-07-19,0.6208839767155864,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20250718,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-07-18,2025-07-20,0.7869823531432183,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_073_NODE_084_20250718,weather_shutdown,edge,EDGE_AIR_NODE_073_NODE_084,2025-07-18,2025-07-19,0.9403997275675468,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_073_20250718,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_073,2025-07-18,2025-07-20,0.7477124271409903,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20250718,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-07-18,2025-07-20,0.6462276534156756,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_000_NODE_075_20250718,weather_shutdown,edge,EDGE_AIR_NODE_000_NODE_075,2025-07-18,2025-07-20,0.9147190064412636,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_061_20250718,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_061,2025-07-18,2025-07-20,0.8948841253683936,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_098_NODE_099_20250718,weather_shutdown,edge,EDGE_AIR_NODE_098_NODE_099,2025-07-18,2025-07-19,0.8098930685936201,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_029_NODE_099_20250718,weather_shutdown,edge,EDGE_AIR_NODE_029_NODE_099,2025-07-18,2025-07-20,0.7071875317003418,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_071_20250718,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_071,2025-07-18,2025-07-19,0.9011643107313025,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_031_20250719,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_031,2025-07-19,2025-07-20,0.6011095133070696,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_002_NODE_061_20250719,weather_shutdown,edge,EDGE_AIR_NODE_002_NODE_061,2025-07-19,2025-07-21,0.6522880182360733,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_000_NODE_075_20250719,weather_shutdown,edge,EDGE_AIR_NODE_000_NODE_075,2025-07-19,2025-07-20,0.9580794551168603,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20250719,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-07-19,2025-07-21,0.7957627565824653,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_023_NODE_031_20250719,weather_shutdown,edge,EDGE_AIR_NODE_023_NODE_031,2025-07-19,2025-07-20,0.9393216349711143,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_071_20250719,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_071,2025-07-19,2025-07-20,0.7603914961091337,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_092_20250719,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_092,2025-07-19,2025-07-20,0.8510593916377113,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20250719,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-07-19,2025-07-21,0.7616816046802539,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_013_20250719,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_013,2025-07-19,2025-07-21,0.7338149179348811,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250719,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-07-19,2025-07-21,0.8702048209230955,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_075_20250719,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_075,2025-07-19,2025-07-21,0.965874404638611,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20250719,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-07-19,2025-07-21,0.6211649226800388,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_091_20250719,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_091,2025-07-19,2025-07-21,0.6159396149671005,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250720,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-07-20,2025-07-21,0.9218693518570045,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_014_NODE_099_20250720,weather_shutdown,edge,EDGE_AIR_NODE_014_NODE_099,2025-07-20,2025-07-21,0.867401456843581,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_092_20250720,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_092,2025-07-20,2025-07-22,0.9541029068132226,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_036_NODE_081_20250720,weather_shutdown,edge,EDGE_AIR_NODE_036_NODE_081,2025-07-20,2025-07-22,0.8236820741777607,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20250720,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-07-20,2025-07-22,0.7918589511813012,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_022_20250720,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_022,2025-07-20,2025-07-21,0.9067803195336165,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250720,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-07-20,2025-07-21,0.8875755129585758,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_088_20250720,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_088,2025-07-20,2025-07-21,0.6817214120454066,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_048_NODE_057_20250720,weather_shutdown,edge,EDGE_AIR_NODE_048_NODE_057,2025-07-20,2025-07-21,0.6762870809406261,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_083_20250720,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_083,2025-07-20,2025-07-22,0.9342469811698835,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250720,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-07-20,2025-07-22,0.8620538994903516,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20250720,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-07-20,2025-07-21,0.6152092996490591,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_068_20250720,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_068,2025-07-20,2025-07-21,0.8798646875772702,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250721,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-07-21,2025-07-23,0.8949089628193443,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_084_20250721,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_084,2025-07-21,2025-07-23,0.9678888254570402,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250721,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-07-21,2025-07-23,0.9528038308265292,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_099_20250721,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_099,2025-07-21,2025-07-22,0.8312368986167294,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_024_NODE_058_20250721,weather_shutdown,edge,EDGE_AIR_NODE_024_NODE_058,2025-07-21,2025-07-23,0.762017481458959,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_044_20250721,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_044,2025-07-21,2025-07-23,0.7423845733002087,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20250721,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-07-21,2025-07-22,0.8832170460283315,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_073_20250721,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_073,2025-07-21,2025-07-23,0.7390339958283233,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_075_20250721,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_075,2025-07-21,2025-07-23,0.8999798094317297,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_087_20250721,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_087,2025-07-21,2025-07-22,0.7148444003622085,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_075_20250721,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_075,2025-07-21,2025-07-23,0.9718151334885025,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_028_20250721,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_028,2025-07-21,2025-07-22,0.8034018162768798,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250721,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-07-21,2025-07-22,0.6046666897213212,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_087_20250722,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_087,2025-07-22,2025-07-23,0.6984214994658343,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_091_20250722,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_091,2025-07-22,2025-07-23,0.725114053398297,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_061_20250722,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_061,2025-07-22,2025-07-23,0.7202309208539418,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250722,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-07-22,2025-07-24,0.8183905698050546,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_086_20250722,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_086,2025-07-22,2025-07-23,0.8603653714920616,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_068_20250722,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_068,2025-07-22,2025-07-24,0.6621920761509723,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_060_NODE_065_20250722,weather_shutdown,edge,EDGE_AIR_NODE_060_NODE_065,2025-07-22,2025-07-23,0.8936837188019473,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_007_NODE_068_20250722,weather_shutdown,edge,EDGE_AIR_NODE_007_NODE_068,2025-07-22,2025-07-24,0.7752942363851605,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_033_NODE_074_20250722,weather_shutdown,edge,EDGE_AIR_NODE_033_NODE_074,2025-07-22,2025-07-23,0.8571927544639981,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_036_NODE_081_20250722,weather_shutdown,edge,EDGE_AIR_NODE_036_NODE_081,2025-07-22,2025-07-24,0.8547966871849147,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_075_20250722,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_075,2025-07-22,2025-07-23,0.8874544795025892,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20250722,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-07-22,2025-07-24,0.8806290201341898,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_038_20250722,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_038,2025-07-22,2025-07-23,0.8420469939714392,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_053_NODE_098_20250723,weather_shutdown,edge,EDGE_AIR_NODE_053_NODE_098,2025-07-23,2025-07-24,0.6311144019573123,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_087_20250723,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_087,2025-07-23,2025-07-25,0.7716323529343619,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_026_NODE_069_20250723,weather_shutdown,edge,EDGE_AIR_NODE_026_NODE_069,2025-07-23,2025-07-25,0.8868707048571509,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_071_20250723,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_071,2025-07-23,2025-07-25,0.7080525950723245,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_067_NODE_094_20250723,weather_shutdown,edge,EDGE_AIR_NODE_067_NODE_094,2025-07-23,2025-07-25,0.8131922120910089,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_083_20250723,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_083,2025-07-23,2025-07-25,0.9221633144604187,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_004_NODE_024_20250723,weather_shutdown,edge,EDGE_AIR_NODE_004_NODE_024,2025-07-23,2025-07-25,0.7937986788831959,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_092_20250723,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_092,2025-07-23,2025-07-25,0.8357159437948088,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_051_20250723,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_051,2025-07-23,2025-07-24,0.8466193532406667,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250723,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-07-23,2025-07-25,0.7660760813962705,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_028_NODE_051_20250723,weather_shutdown,edge,EDGE_AIR_NODE_028_NODE_051,2025-07-23,2025-07-24,0.809196520579814,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20250723,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-07-23,2025-07-25,0.9041140097816374,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_099_20250723,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_099,2025-07-23,2025-07-25,0.8930513730784573,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_071_20250724,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_071,2025-07-24,2025-07-25,0.8745334027058145,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_066_NODE_091_20250724,weather_shutdown,edge,EDGE_AIR_NODE_066_NODE_091,2025-07-24,2025-07-25,0.8374338171129583,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_083_20250724,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_083,2025-07-24,2025-07-26,0.886717946229789,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_013_20250724,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_013,2025-07-24,2025-07-26,0.8844671323572479,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250724,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-07-24,2025-07-25,0.9297751276845582,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20250724,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-07-24,2025-07-26,0.6252578195549513,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_075_20250724,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_075,2025-07-24,2025-07-25,0.9349843577501922,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_043_20250724,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_043,2025-07-24,2025-07-25,0.820491459933223,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250724,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-07-24,2025-07-25,0.8605384944002917,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_038_20250724,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_038,2025-07-24,2025-07-26,0.7466319924374318,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_079_20250724,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_079,2025-07-24,2025-07-25,0.8168176290022239,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_017_NODE_031_20250724,weather_shutdown,edge,EDGE_AIR_NODE_017_NODE_031,2025-07-24,2025-07-25,0.888922005799134,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20250724,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-07-24,2025-07-25,0.6052118703795245,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_044_NODE_093_20250725,weather_shutdown,edge,EDGE_AIR_NODE_044_NODE_093,2025-07-25,2025-07-27,0.895115544353241,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_014_NODE_094_20250725,weather_shutdown,edge,EDGE_AIR_NODE_014_NODE_094,2025-07-25,2025-07-26,0.6122976089317028,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20250725,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-07-25,2025-07-27,0.9473742220420232,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_016_20250725,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_016,2025-07-25,2025-07-27,0.9467999325193087,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_088_20250725,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_088,2025-07-25,2025-07-26,0.9455793282617745,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250725,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-07-25,2025-07-26,0.9743619920686322,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_073_NODE_084_20250725,weather_shutdown,edge,EDGE_AIR_NODE_073_NODE_084,2025-07-25,2025-07-27,0.9323783248454729,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250725,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-07-25,2025-07-27,0.8196188946070078,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_058_20250725,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_058,2025-07-25,2025-07-27,0.8796121798575018,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_071_20250725,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_071,2025-07-25,2025-07-26,0.6810227910862685,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_083_NODE_091_20250725,weather_shutdown,edge,EDGE_AIR_NODE_083_NODE_091,2025-07-25,2025-07-27,0.9486196395988379,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250725,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-07-25,2025-07-27,0.9290799034117421,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20250725,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-07-25,2025-07-27,0.7176490518806514,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_034_NODE_070_20250726,weather_shutdown,edge,EDGE_AIR_NODE_034_NODE_070,2025-07-26,2025-07-28,0.7284872837656761,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_093_20250726,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_093,2025-07-26,2025-07-28,0.6337535538389304,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_051_NODE_071_20250726,weather_shutdown,edge,EDGE_AIR_NODE_051_NODE_071,2025-07-26,2025-07-27,0.8055919118417838,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_038_20250726,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_038,2025-07-26,2025-07-28,0.8113320256269625,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_013_NODE_024_20250726,weather_shutdown,edge,EDGE_AIR_NODE_013_NODE_024,2025-07-26,2025-07-27,0.6186986063600318,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_084_20250726,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_084,2025-07-26,2025-07-28,0.8418690494846157,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_032_NODE_089_20250726,weather_shutdown,edge,EDGE_AIR_NODE_032_NODE_089,2025-07-26,2025-07-27,0.9248192888170275,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_022_20250726,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_022,2025-07-26,2025-07-28,0.778020370730893,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20250726,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-07-26,2025-07-27,0.6234677872452805,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_099_20250726,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_099,2025-07-26,2025-07-27,0.6031708777576822,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_066_20250726,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_066,2025-07-26,2025-07-27,0.7522617170496656,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_094_NODE_099_20250726,weather_shutdown,edge,EDGE_AIR_NODE_094_NODE_099,2025-07-26,2025-07-28,0.6448618827230402,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_004_NODE_018_20250726,weather_shutdown,edge,EDGE_AIR_NODE_004_NODE_018,2025-07-26,2025-07-27,0.6410501254779154,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20250728,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-07-28,2025-07-29,0.6944729226757355,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_048_20250728,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_048,2025-07-28,2025-07-29,0.9673724073572658,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_046_NODE_064_20250728,weather_shutdown,edge,EDGE_AIR_NODE_046_NODE_064,2025-07-28,2025-07-29,0.6024631967640538,"{""closed"": true}"
